sample_index,file_name,user_id,position_id,action_id,interval_index,interval_seconds,is_positive,is_duplicate_timestamp
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,5,0.06786199999999987,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,6,0.33072900000000005,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,7,0.07967099999999983,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,8,0.3217120000000002,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,9,0.0012599999999998168,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,10,0.011058000000000234,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,11,0.0,0,1
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,12,2.6355639999999996,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,13,0.1582049999999997,1,0
118,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122926_mimo5s_part0.csv,1,9,1,14,0.011006000000000071,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,1,0.8025859999999999,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,2,0.7302460000000001,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,3,0.33097699999999985,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,4,0.00506300000000004,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,5,0.02836700000000003,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,6,0.6830910000000001,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,7,0.31427499999999986,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,8,1.138131,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,9,0.01021300000000025,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,10,0.0014129999999994425,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,11,0.0,0,1
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,12,1.2952270000000006,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,13,0.011410999999999838,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,14,0.01839099999999938,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,15,0.011382000000000225,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,16,0.12721099999999996,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,17,0.010946000000000566,1,0
119,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user1_position9_activity1/20250813=122845_mimo5s_part0.csv,1,9,1,18,0.0013929999999993115,1,0
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,1,0.44032,1,0
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,2,0.520251,1,0
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,3,0.32490399999999997,1,0
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,4,0.0,0,1
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,5,0.3010870000000001,1,0
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,6,1.5628109999999997,1,0
120,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151457_mimo5s_part0.csv,2,3,1,7,0.3180200000000002,1,0
121,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151428_mimo5s_part0.csv,2,3,1,1,0.152094,1,0
121,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151428_mimo5s_part0.csv,2,3,1,2,1.426159,1,0
121,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151428_mimo5s_part0.csv,2,3,1,3,0.3187200000000001,1,0
121,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151428_mimo5s_part0.csv,2,3,1,4,1.4424219999999996,1,0
121,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151428_mimo5s_part0.csv,2,3,1,5,1.0555260000000004,1,0
121,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151428_mimo5s_part0.csv,2,3,1,6,0.39083999999999985,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,1,0.323706,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,2,0.16796,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,3,0.21854,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,4,1.874304,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,5,0.007639000000000173,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,6,1.0612559999999998,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,7,0.5100580000000003,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,8,0.21915700000000005,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,9,0.09346699999999952,1,0
122,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151404_mimo5s_part0.csv,2,3,1,10,1.0233020000000002,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,1,1.8246639999999998,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,2,0.08721400000000012,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,3,0.17524899999999977,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,4,0.008977000000000235,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,5,0.33926999999999996,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,6,0.005444999999999922,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,7,1.2258909999999998,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,8,0.14132999999999996,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,9,0.158169,1,0
123,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151410_mimo5s_part0.csv,2,3,1,10,0.014959000000000167,1,0
124,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122446_mimo5s_part0.csv,2,8,1,1,0.689105,1,0
124,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122446_mimo5s_part0.csv,2,8,1,2,0.214364,1,0
125,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151509_mimo5s_part0.csv,2,3,1,1,0.132183,1,0
125,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151509_mimo5s_part0.csv,2,3,1,2,2.932436,1,0
125,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151509_mimo5s_part0.csv,2,3,1,3,0.6519709999999996,1,0
125,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151509_mimo5s_part0.csv,2,3,1,4,0.005257000000000289,1,0
125,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151509_mimo5s_part0.csv,2,3,1,5,0.09971700000000006,1,0
125,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151509_mimo5s_part0.csv,2,3,1,6,0.9730589999999997,1,0
126,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151503_mimo5s_part0.csv,2,3,1,1,1.035064,1,0
126,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151503_mimo5s_part0.csv,2,3,1,2,0.30915800000000004,1,0
126,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151503_mimo5s_part0.csv,2,3,1,3,1.2046409999999999,1,0
126,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151503_mimo5s_part0.csv,2,3,1,4,2.9671319999999994,1,0
126,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151503_mimo5s_part0.csv,2,3,1,5,0.5168690000000007,1,0
126,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151503_mimo5s_part0.csv,2,3,1,6,0.21477900000000005,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,1,0.326723,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,2,0.10153000000000001,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,3,0.010554000000000008,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,4,0.490778,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,5,0.290234,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,6,0.0013129999999998976,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,7,0.0012320000000001219,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,8,0.004878999999999856,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,9,0.005848000000000075,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,10,0.2549760000000001,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,11,0.0011079999999998869,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,12,0.7673489999999998,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,13,0.0013870000000002491,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,14,0.008550000000000058,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,15,0.001634999999999831,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,16,0.41421300000000016,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,17,0.0029200000000000337,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,18,0.20855799999999958,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,19,0.4089640000000001,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,20,0.3116270000000001,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,21,0.010213999999999945,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,22,0.30691900000000016,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,23,0.010422999999999849,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,24,0.05969099999999994,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,25,0.001236000000000459,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,26,0.05113899999999916,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,27,0.07097100000000012,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,28,0.008955000000000268,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,29,0.07238300000000031,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,30,0.002850999999999715,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,31,0.04997700000000016,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,32,0.04008499999999948,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,33,0.164485,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,34,0.09343400000000024,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,35,0.44330599999999976,1,0
127,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position1_activity1/20250813=151053_mimo5s_part0.csv,2,1,1,36,0.12760499999999997,1,0
128,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151422_mimo5s_part0.csv,2,3,1,1,0.26309,1,0
128,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151422_mimo5s_part0.csv,2,3,1,2,2.490855,1,0
128,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151422_mimo5s_part0.csv,2,3,1,3,0.32591100000000006,1,0
128,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151422_mimo5s_part0.csv,2,3,1,4,1.095252,1,0
128,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151422_mimo5s_part0.csv,2,3,1,5,1.185269,1,0
128,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151422_mimo5s_part0.csv,2,3,1,6,1.4243309999999996,1,0
129,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151446_mimo5s_part0.csv,2,3,1,1,1.037455,1,0
129,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151446_mimo5s_part0.csv,2,3,1,2,0.5256799999999999,1,0
129,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151446_mimo5s_part0.csv,2,3,1,3,0.16799600000000003,1,0
129,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151446_mimo5s_part0.csv,2,3,1,4,0.1438489999999999,1,0
129,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151446_mimo5s_part0.csv,2,3,1,5,1.1224789999999998,1,0
129,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151446_mimo5s_part0.csv,2,3,1,6,1.094084,1,0
130,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122515_mimo5s_part0.csv,2,8,1,1,2.307268,1,0
130,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122515_mimo5s_part0.csv,2,8,1,2,0.3800049999999997,1,0
130,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122515_mimo5s_part0.csv,2,8,1,3,1.071685,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,1,0.157434,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,2,0.062061000000000005,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,3,2.5722449999999997,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,4,0.09138899999999994,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,5,0.24208600000000002,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,6,0.17098000000000013,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,7,0.008671999999999791,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,8,0.38652700000000006,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,9,0.20479400000000014,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,10,0.4381780000000002,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,11,0.5182569999999993,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,12,0.2150970000000001,1,0
131,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151514_mimo5s_part0.csv,2,3,1,13,0.09283700000000028,1,0
132,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122435_mimo5s_part0.csv,2,8,1,1,0.343418,1,0
132,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122435_mimo5s_part0.csv,2,8,1,2,3.9672739999999997,1,0
132,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122435_mimo5s_part0.csv,2,8,1,3,0.7002899999999999,1,0
133,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122406_mimo5s_part0.csv,2,8,1,1,3.98148,1,0
133,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122406_mimo5s_part0.csv,2,8,1,2,0.3801909999999995,1,0
133,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122406_mimo5s_part0.csv,2,8,1,3,0.31187699999999996,1,0
133,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122406_mimo5s_part0.csv,2,8,1,4,0.32485300000000006,1,0
133,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122406_mimo5s_part0.csv,2,8,1,5,0.596857,1,0
133,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122406_mimo5s_part0.csv,2,8,1,6,0.30098300000000044,1,0
134,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122400_mimo5s_part0.csv,2,8,1,1,0.226929,1,0
134,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122400_mimo5s_part0.csv,2,8,1,2,0.009174999999999989,1,0
134,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122400_mimo5s_part0.csv,2,8,1,3,1.4378129999999998,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,1,1.017283,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,2,0.8930100000000001,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,3,0.17108499999999993,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,4,0.007668999999999926,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,5,0.418288,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,6,0.007566999999999879,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,7,1.132514,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,8,0.17334400000000016,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,9,0.139745,1,0
135,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position3_activity1/20250813=151440_mimo5s_part0.csv,2,3,1,10,0.0156369999999999,1,0
136,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122412_mimo5s_part0.csv,2,8,1,1,0.16797299999999998,1,0
136,/home/test/bupt_hjk/sdp_dataset/elderAL/action1_walk_new/user2_position8_activity1/20250813=122412_mimo5s_part0.csv,2,8,1,2,0.24827100000000002,1,0
